grid_id,ward_id,ward_gid,lon,lat,LST_C,NDVI,NDVI_prev,ndvi_delta,change_class,pop_density_km2,child_pct,slum_pct,hospital_dist_m,impervious_pct,worldcover_class,dist_to_water_m,HVI,contrib_LST_C,contrib_NDVI,contrib_pop_density_km2,contrib_child_pct,contrib_slum_pct,contrib_hospital_dist_m,contrib_impervious_pct,plantable,nbs_fired
cell_0126,N,10,72.934802,19.098631,31.35139249639286,0.5659130993158444,0.5277504614503891,0.03816263786545537,stable,30837.596094627257,9.8054,0.0,945.2791556287879,0.41522973722031703,95,37.20963633632848,15.347730047029245,-0.0734559192025013,-0.18942484417557692,-0.0956365841294819,0.005566255704821425,-0.0684871123896427,-0.028216328898949546,-0.22970762065517286,False,False
cell_0127,N,10,72.934914,19.0896,30.48600161731344,0.6107645096305534,0.5433895815153881,0.06737492811516532,gained,24502.990064077832,9.8054,0.0,1759.9058592172098,0.0,95,3.1396128343838288,14.140573048627406,-0.13494988795071858,-0.2335864989806769,-0.13250298819521766,0.005566255704821425,-0.0684871123896427,0.08221274599403906,-0.23219850092532565,False,False
cell_0128,N,10,72.935026,19.080568,31.160404234913145,0.4237156211688984,0.3706863527766369,0.053029268392261464,gained,16593.002523610376,9.8054,0.0,1620.332261309765,0.08464842686707869,95,5.5770542332076625,19.992347013359485,-0.08702738900491437,-0.0494141756142415,-0.17853786320014614,0.005566255704821425,-0.0684871123896427,0.0632924439360399,-0.23169071191725948,False,False
cell_0129,S,12,72.934465,19.125727,33.88126956597493,0.4003425672057937,0.4208803469372802,-0.020537779731486516,stable,74701.86923169941,10.1062,9.039343242045147,521.024717743911,31.33229360233612,10,255.3469359508192,44.3818652413639,0.10631507817524422,-0.026400568380555555,0.15964653998626413,0.011230103469336415,0.03161513635984301,-0.08572736418480256,-0.04424232881888731,True,False
cell_0130,A,1,72.832408,18.934869,34.19524677551087,0.20426812883393683,0.21356000344895867,-0.009291874615021845,stable,103060.91437124465,9.882,0.0,114.01605614691852,75.88767718654692,50,466.1044265904845,61.422499805570006,0.12862604213108605,0.16665850384759445,0.3246916922800107,0.007008578639535006,-0.0684871123896427,-0.14090059847187478,0.22303651937235738,False,True
cell_0131,R/C,11,72.819018,19.232782,28.214034825044,0.4236218811817244,0.22568132303865743,0.19794055814306696,gained,5274.1892085263125,7.9836,0.0,1176.69675824324,5.747282743889706,80,5.976587863925968,8.277433916786487,-0.29639399176358366,-0.04932187722438118,-0.24441156445419668,-0.028736928661513183,-0.0684871123896427,0.003154152400149411,-0.19772169950551657,False,False
cell_0132,F/S,6,72.850579,18.998309,34.519010626184084,0.2606974185169442,0.2502751147948103,0.01042230372213393,stable,79799.52794960381,8.4541,17.098436909601645,715.898878783871,71.5189642172673,50,302.6284429162316,63.16472773987777,0.15163243680938507,0.11109702218197312,0.18931410655270206,-0.019877751888892455,0.12086204041065352,-0.05931063462094748,0.19682948272323292,False,True
cell_0133,K/W,14,72.839447,19.124635,33.563087695488456,0.29716665775201406,0.28099986535246807,0.016166792399545993,stable,47155.63827275666,9.0155,13.095928287950748,325.1808934955272,66.91582332889686,50,497.5203058674811,48.918179769462675,0.08370533444792554,0.07518863172550654,-0.0006681624787261484,-0.009306993461370108,0.07653801122644809,-0.1122755392446036,0.16921615980389743,False,False
cell_0134,K/W,14,72.839565,19.115604,33.134899624566486,0.264520117038738,0.24953846010668654,0.014981656932051474,stable,46354.790035424216,9.0155,12.740832244579417,282.4216528837,77.53989750126131,50,454.69612630571135,50.70044018058669,0.05327864000477956,0.1073331117194283,-0.0053289724123581845,-0.009306993461370108,0.07260565557718159,-0.11807189156535494,0.23294785908376164,False,True
cell_0135,R/C,11,72.838033,19.233007,31.91838283621042,0.39464330728691693,0.3766009509180715,0.018042356368845436,stable,57371.70008301366,7.9836,0.5979207000711042,294.64456054704334,42.118112221205024,50,215.7839941469383,32.717864950235956,-0.0331660489482966,-0.020788955559109076,0.05878769962873948,-0.028736928661513183,-0.06186570140343453,-0.1164149800256034,0.020459643094391307,False,False
cell_0136,R/C,11,72.838151,19.223976,32.270952924671526,0.35664567483808274,0.3298658595275532,0.02677981531052953,stable,66960.15064160369,7.9836,0.3510738497065199,361.06233978192637,47.58930437292061,50,262.4518152183372,38.210565103390415,-0.008112706550642598,0.01662432344019522,0.11459096362851345,-0.028736928661513183,-0.06459929876295155,-0.10741152619202947,0.0532802321884044,False,False
cell_0137,T,13,72.914553,19.197764,28.253269986028467,0.5596126071347731,0.5539574134902663,0.00565519364450684,stable,3709.949325651974,8.1423,0.0,3482.8412492070975,0.0,10,252.85800699726815,13.19601866859523,-0.2936059732834528,-0.18322124525080788,-0.2535151928881788,-0.025748721745859807,-0.0684871123896427,0.315770227450111,-0.23219850092532565,True,False
cell_0138,M/E,16,72.935585,19.035409,30.959965968771304,0.4761590331418109,0.45514947745988077,0.021009555681930137,stable,33573.40451578117,13.0913,0.0,1453.070984994898,16.720788923199557,10,296.75645734194785,25.99387736890901,-0.10127036841692878,-0.10105107710961954,-0.07971461231082486,0.06743739057656303,-0.0684871123896427,0.04061885868833206,-0.13189382739928668,True,False
cell_0139,H/W,23,72.830652,19.070336,32.23720942444883,0.2567881956022199,0.2507361232554999,0.0060520723467200055,stable,74670.18257459425,7.8054,2.1275987427633165,103.42652898662,74.26990092698344,50,690.8391019242423,48.06222554336069,-0.010510492104330686,0.11494612640645335,0.1594621286592301,-0.03209230655924116,-0.04492595170746458,-0.1423360924014437,0.21333180266915527,False,True
cell_0140,H/W,23,72.83077,19.061305,32.53969159745804,0.2760778046095529,0.2665325474820148,0.009545257127538065,stable,72643.37191875894,7.8054,0.858551163929591,441.08101119417177,76.93224644297983,50,648.77609293422,49.402396683099155,0.010983643948626417,0.09595316613318809,0.1476664115708412,-0.03209230655924116,-0.05897946345159929,-0.09656436414922373,0.22930268173605234,False,False
cell_0141,E,5,72.831941,18.970994,34.91996983073388,0.22347743557130073,0.20866612735799514,0.01481130821330559,stable,55280.01124108506,9.4585,2.8881082705494725,431.2725323716566,81.70544129323339,50,305.35354174122114,56.410880714546906,0.18012427025709188,0.14774461090134428,0.04661440177020758,-0.0009656219198802233,-0.036504021940188744,-0.09789398081622788,0.25793612441210756,False,True
cell_0142,T,13,72.914666,19.188733,26.850036246931996,0.34593725225338234,0.29806565644098837,0.047871595812393974,stable,1380.4656891914778,8.1423,0.0,2761.314654793341,0.0,80,53.09940983227355,13.17196268448403,-0.39331861618793534,0.027168064615209903,-0.2670724187980628,-0.025748721745859807,-0.0684871123896427,0.21796160666611125,-0.23219850092532565,False,False
cell_0143,T,13,72.91478,19.179701,28.577592598314826,0.6278081788227983,0.6572376261482837,-0.02942944732548547,stable,4667.858259129592,8.1423,0.0,2117.4710632495844,0.0,10,618.7473673055466,5.390769472381557,-0.27055987346149335,-0.25036805902971276,-0.24794031457223387,-0.025748721745859807,-0.0684871123896427,0.13068352963185037,-0.23219850092532565,True,False
cell_0144,T,13,72.914894,19.17067,28.821052242181967,0.5360439679700153,0.589679271406306,-0.05363530343629075,lost,8280.758992830228,8.1423,0.0,1814.2209055553442,1.0998016044164602,10,343.952456121794,8.677764229250666,-0.25325983010149844,-0.16001506065779733,-0.22691380437481148,-0.025748721745859807,-0.0684871123896427,0.08957557892533022,-0.2256010107362504,True,False
cell_0145,T,13,72.915007,19.161638,26.539187782647073,0.07958524393904809,0.048933791964011104,0.030651451975036985,stable,2480.9090323306127,8.1423,0.0,1911.0374658647377,0.5981746218693708,80,10.177293460721081,17.880616227922612,-0.41540725406276796,0.28942393049074144,-0.2606680127870235,-0.025748721745859807,-0.0684871123896427,0.10269982729847121,-0.22861017082716137,False,False
cell_0146,M/E,16,72.925976,19.044335,32.94415234455807,0.414276360986023,0.3999564488728144,0.0143199121132086,stable,79233.18600128069,13.0913,2.39714189601874,950.3247205925278,31.680462724082208,10,461.04728658927417,43.997767516197605,0.03972429414880883,-0.0401200787979601,0.18601808608898818,0.06743739057656303,-0.04194101407943061,-0.027532362772128616,-0.04215373178862789,True,False
cell_0147,M/E,16,72.926088,19.035303,31.357186317668695,0.4509003950467947,0.46033940746046814,-0.009439012413673453,stable,62854.684328276315,13.0913,0.0,1790.7323872798713,39.37695490194774,10,196.78464446523006,40.13717495406755,-0.07304421499682735,-0.07618088353995961,0.09069779975131713,0.06743739057656303,-0.0684871123896427,0.08639152501162742,0.004015987758839025,True,False
cell_0148,M/E,16,72.9262,19.026271,30.26937894160465,0.5541888651460863,0.5539024199475908,0.00028644519849552186,stable,18362.274829785663,13.0913,0.0,2740.497745143489,11.810746460960162,10,187.27182420500486,23.57277085691628,-0.15034291828212457,-0.1778809132573285,-0.16824097852772762,0.06743739057656303,-0.0684871123896427,0.21513971037344376,-0.1613481915705001,True,False
cell_0149,R/S,22,72.838387,19.205914,32.37868785175005,0.29940182346006833,0.27730371347871274,0.022098109981355585,stable,82066.65758199253,9.5071,8.740203274062985,62.84557959343332,71.2939771426676,50,187.30029929658352,51.31045516341967,-0.00045715066368222135,0.07298783991676115,0.20250844203212515,-5.051885686352819e-05,0.028302441766437057,-0.14783716016662823,0.19547983019374074,False,True
cell_0150,P/N,21,72.838623,19.187852,33.17006304952287,0.29755414814184405,0.27067284071864156,0.026881307423202494,stable,89535.431681566,10.6313,7.21092843545183,213.39017982391982,75.17666965263265,50,253.57782619915415,56.5271276539503,0.055777324249809,0.07480710042658206,0.24597552467352113,0.021117358991766047,0.011367157177515056,-0.12742965221193356,0.21877132716812628,False,True
cell_0151,P/S,20,72.838859,19.16979,34.72424706391451,0.33017315027829824,0.31770881862503386,0.012464331653264382,stable,83440.89388071341,9.53,20.6314571003354,663.142807459663,65.29098914078494,50,294.19249438270947,62.54481934485838,0.1662163703738525,0.04268973550250753,0.21050627969181787,0.0003806716810599868,0.1599869255377913,-0.06646213619296594,0.15946910399683648,False,False
cell_0152,P/S,20,72.838977,19.160759,34.387011614664395,0.3064593222580267,0.2841461623311734,0.022313159926853288,stable,78605.30701734936,9.53,1.6697124260688687,136.85539167062498,68.85074557532408,50,350.97195693929746,52.46667940031367,0.1422526949084511,0.0660388761380094,0.18236392982191116,0.0003806716810599868,-0.04999661323069745,-0.1378045464004861,0.1808233719466732,False,True
cell_0153,P/N,21,72.829118,19.18774,33.12056013629562,0.43708150418935815,0.3510601502564757,0.08602135393288246,gained,64116.42554376254,10.6313,1.8496530184951252,582.4860398079093,33.68788796692892,50,102.10049122169033,37.43207655512306,0.05225968768518506,-0.06257450899000865,0.09804093383924294,0.021117358991766047,-0.048003939929013244,-0.07739579721390634,-0.030111588649538536,False,False
cell_0154,P/S,20,72.829473,19.160647,34.60051050387223,0.2374632475579113,0.2567110789613079,-0.019247831403396615,stable,38132.21776643429,9.53,13.305712961984154,564.6619056061878,26.70582379293178,80,62.46880235401444,44.84304203917472,0.15742375152357493,0.13397388224893508,-0.05318304104210127,0.0003806716810599868,0.07886117974230263,-0.07981199918960173,-0.07199559727660429,False,False
cell_0155,K/W,14,72.82971,19.142585,33.06572340407603,0.2627511255124645,0.2484035821066773,0.0143475434057872,stable,60083.28303274729,9.0155,10.606239684026853,328.74785059213326,80.54175502875712,50,159.02021460568037,53.40115115617115,0.04836303430127939,0.1090748984901961,0.07456868303963193,-0.009306993461370108,0.048967044922223216,-0.1117920100764262,0.25095540290541607,False,True
cell_0156,K/W,14,72.829828,19.133554,33.80735753192806,0.25977181058094256,0.23556327271520536,0.024208537865737206,stable,48143.586938788365,9.0155,2.2169343855393544,272.8819680643599,76.66412213740469,50,194.03346776899025,48.59848249985823,0.10106294943010374,0.11200839548925039,0.005081542324142306,-0.009306993461370108,-0.043936643248220934,-0.11936507108516439,0.2276942575726568,False,True
cell_0157,K/W,14,72.829946,19.124523,32.96609373925151,0.3166606625819896,0.31105144596309653,0.005609216618893076,stable,69463.39481527176,9.0155,4.100726767471224,352.6307199120275,59.25446501176621,50,301.2424197350413,46.347763349878555,0.04128343172720132,0.05599441896765254,0.12915944835141296,-0.009306993461370108,-0.02307540935553982,-0.10855449876827919,0.12325720127057331,False,False
cell_0158,K/W,14,72.830064,19.115492,32.41001026296196,0.3533286831808963,0.3617209313272506,-0.008392248146354309,stable,78147.06045605744,9.0155,1.2980528314157584,373.64772487211417,53.72385798258808,50,188.4749515730027,43.33033221932461,0.0017685942831942567,0.019890304142434718,0.1796970073947154,-0.009306993461370108,-0.05411239467608499,-0.10570547797809364,0.09008019419210728,False,False
cell_0159,K/W,14,72.830181,19.106461,32.32641513342244,0.30262532539453446,0.2939247439827582,0.008700581411776265,stable,79066.75770665848,9.0155,3.537435882869916,458.74269840417463,75.96793733508137,50,212.6955408469149,50.978351320840446,-0.004171607315504285,0.0698139111886654,0.18504949976682006,-0.009306993461370108,-0.029313327613406586,-0.09417018314452719,0.223517983975067,False,True
cell_0160,M/E,16,72.935362,19.053473,37.34431221353259,0.19493535697915917,0.18291755092814227,0.012017806051016905,stable,77340.22376362425,13.0913,38.69334384766013,1171.1947351218903,78.37047316768724,50,213.8750007845403,86.91704040742954,0.3523960590254137,0.1758477499857539,0.17500134560061897,0.06743739057656303,0.3600053817079182,0.0024083097698328585,0.23793031663658284,False,True
cell_0161,M/E,16,72.935473,19.044441,32.130507323138794,0.46025316735094607,0.4468579786154695,0.01339518873547657,stable,59143.02082911483,13.0913,10.363983964840227,1520.9469342135449,25.397715955115856,10,599.4220223152968,40.78231173906425,-0.018092656236113953,-0.08538982254697182,0.06909650589717325,0.06743739057656303,0.046284290034654785,0.04981997896425861,-0.079842674960058,True,False
cell_0162,K/W,14,72.839212,19.142697,35.08925221771497,0.22154613887692642,0.2093280387833767,0.012218100093549733,stable,48143.759933028756,9.0155,27.685698357586215,375.64129654111684,84.82888396235192,50,326.83609602852556,65.1324139629817,0.19215333835371012,0.14964620680088767,0.005082549123229185,-0.009306993461370108,0.2381060315573168,-0.10543523361442242,0.2766730332172026,False,True
cell_0163,K/W,14,72.83933,19.133666,33.98490592861372,0.32488142681634824,0.28864382771181274,0.0362375991045355,stable,56009.901438170215,9.0155,13.981536935874402,212.59923501611974,64.19378177811409,50,359.7563006684957,50.050257441979774,0.11367939342209311,0.0479000792399941,0.05086224714521456,-0.009306993461370108,0.08634529642354079,-0.12753687101906575,0.15288717614591021,False,False
cell_0164,N,10,72.925301,19.098525,36.237007166091175,0.33311520550355117,0.30826343233102815,0.024851773172523017,stable,83724.9850117606,9.8054,0.0,660.0902512440093,55.480209111277155,50,159.1437495814592,56.39091693071276,0.27371186714377443,0.03979292520460367,0.21215964509105,0.005566255704821425,-0.0684871123896427,-0.0668759342644858,0.10061619386110718,False,False
cell_0165,N,10,72.925414,19.089493,31.764062907820048,0.5414255356440768,0.49486221297738886,0.046563322666687945,stable,55201.79307638696,9.8054,0.0,1353.6620222302379,11.723565631586801,10,68.32661321975304,26.462491737144955,-0.044131896963426585,-0.16531386692196176,0.04615918443685899,0.005566255704821425,-0.0684871123896427,0.027143189715271656,-0.16187117195546813,True,False
cell_0166,R/C,11,72.885572,19.233563,28.94477158782357,0.6430214964618051,0.6525281910218648,-0.009506694560059703,stable,4452.44608906361,7.9836,0.0,2021.2021263342067,0.0,10,1448.4890135357107,5.175061955157794,-0.24446843449246702,-0.26534741591726696,-0.24919397929329637,-0.028736928661513183,-0.0684871123896427,0.11763351592904923,-0.23219850092532565,True,False
cell_0167,R/C,11,72.885688,19.224531,29.162370409702365,0.6301997914764841,0.6630940020169276,-0.0328942105404435,stable,4958.573308372646,7.9836,0.0,1651.0392628808297,0.0,10,1549.7324373466479,4.5067663342373665,-0.22900604001183894,-0.2527228918364962,-0.24624839901794407,-0.028736928661513183,-0.0684871123896427,0.06745502019494859,-0.23219850092532565,True,False
cell_0168,M/E,16,72.925751,19.062398,38.28903428930822,0.1886293833783837,0.15884514450860693,0.02978423886977677,stable,79635.09711255918,13.0913,68.55456756624281,198.20961346996484,93.26151905457453,50,442.8803193765952,100.0,0.41952723778858386,0.1820567460332247,0.18835714511735469,0.06743739057656303,0.6906904286854358,-0.12948749771519838,0.3272587270965173,False,True
cell_0169,M/E,16,72.925864,19.053366,36.15692429409783,0.24372366466984038,0.20812672283350425,0.03559694183633613,stable,83687.75349821859,13.0913,22.271684929907675,280.8210345889984,72.09621947494922,50,154.0908841786333,71.71019381296259,0.268021243696408,0.12780974209162355,0.21194296357753534,0.06743739057656303,0.17815091044301823,-0.11828886799979063,0.2002923217333372,False,True
cell_0170,S,12,72.92485,19.134651,32.49477254664617,0.4767041193413713,0.4308785260687361,0.04582559327263519,stable,68044.64743435549,10.1062,6.897760674665084,252.84407219061657,21.884664905690492,10,559.3539463869611,32.89109533866302,0.0077917329017210555,-0.10158778060266703,0.12090256324130179,0.011230103469336415,0.007899117934931579,-0.1220813659161493,-0.10091676663189354,True,False
cell_0171,S,12,72.924963,19.12562,34.127303858966805,0.3259823903954268,0.31896539931885076,0.007016991076576051,stable,80729.01988008682,10.1062,13.03768164101513,619.0819373026173,56.182735928264925,50,336.23166592992754,55.98505792787856,0.1237980739982721,0.046816047028050256,0.19472360241081393,0.011230103469336415,0.07589298423895052,-0.07243493466494055,0.10483051193813733,False,False
cell_0172,S,12,72.925076,19.116588,35.52014591625836,0.33310160133284744,0.30386572726179895,0.029235874071048495,stable,74083.23837020867,10.1062,25.42969264284999,585.0100573507209,51.33305232973012,50,421.0173721734402,61.458409022779236,0.22277229248483976,0.03980632016111255,0.1560462063274282,0.011230103469336415,0.21312288408855304,-0.07705364672824391,0.07573822853632421,False,False
cell_0173,F/S,6,72.841085,18.998198,32.97325517445567,0.31722528802261124,0.28162667834412336,0.03559860967848788,stable,54743.76565434158,8.4541,3.1869309234547005,150.9115154308564,68.17840606378678,50,221.90334541500266,43.547844851173146,0.04179231746113177,0.05543847672128949,0.043493537365379205,-0.019877751888892455,-0.0331948413136621,-0.13589912795963915,0.17679014148648622,False,False
cell_0174,E,5,72.841434,18.971105,34.57758598407301,0.2543024762582392,0.23221188044489185,0.022090595813347352,stable,79279.00009175361,9.4585,2.5896209729517885,459.01068079687366,76.0498395594029,50,367.84466314578924,58.209116280227335,0.1557947538784869,0.11739361866680786,0.18628471684126124,-0.0009656219198802233,-0.03980948882120132,-0.09413385601753392,0.22400929906249262,False,True
cell_0175,R/C,11,72.828525,19.232895,32.40696357406641,0.42197973670714634,0.38898186609486013,0.032997870612286206,stable,38935.05883240616,7.9836,0.6600186325757222,733.2043838198797,34.05664664342601,50,141.38378136565927,29.656067382502684,0.001552099059755004,-0.047704986765027324,-0.04851063316133557,-0.028736928661513183,-0.06117802504023453,-0.0569647369192587,-0.027899478992163784,False,False
cell_0176,R/C,11,72.828644,19.223864,33.348180655123905,0.39021276501751573,0.36020700969906516,0.030005755318450567,stable,63188.00290973205,7.9836,5.7994419025185655,281.39064888486223,62.704128174083216,50,127.28535607323683,43.856452696165896,0.0684342157622192,-0.016426549183750715,0.09263766111717057,-0.028736928661513183,-0.004263732395195464,-0.11821165228925598,0.14395104166652034,False,False
cell_0177,T,13,72.923946,19.206904,28.985164700097357,0.6623586175106089,0.6703878566485574,-0.008029239137948507,stable,5720.02090793142,8.1423,0.0,3323.7462926951757,0.0,10,1188.6101658030022,11.135689748836825,-0.24159813293989021,-0.2843871575594969,-0.24181689455739222,-0.025748721745859807,-0.0684871123896427,0.29420365126207076,-0.23219850092532565,True,False
cell_0178,T,13,72.924059,19.197872,28.156552111127258,0.6138002706792307,0.6243588248135659,-0.010558554134335152,stable,4727.7141340289845,8.1423,0.0,2698.971371306253,0.0,10,344.47067758660563,7.591509857025047,-0.30047866644483184,-0.23657557403008483,-0.2475919628579983,-0.025748721745859807,-0.0684871123896427,0.2095104828680031,-0.23219850092532565,True,False
cell_0179,T,13,72.924172,19.188841,27.386301250038315,0.5212274281390831,0.5014642666500705,0.019763161489012582,stable,3122.18925891354,8.1423,0.0,2120.509024233279,0.0,10,246.18422057033845,5.799361848038235,-0.35521206325446464,-0.1454263796591742,-0.25693586340968927,-0.025748721745859807,-0.0684871123896427,0.13109534920456092,-0.23219850092532565,True,False
cell_0180,T,13,72.924285,19.179809,28.176214543513307,0.6507894943114648,0.6504245028077316,0.0003649915037332585,stable,5567.281516682544,8.1423,0.0,1352.739510663758,0.0,10,817.813117302831,0.1696302900722439,-0.2990814700658408,-0.27299595220980205,-0.24270581362945123,-0.025748721745859807,-0.0684871123896427,0.027018135996291277,-0.23219850092532565,True,False
cell_0181,P/N,21,72.79146,19.160194,30.802350996228228,0.5337027153557061,0.546681982644502,-0.012979267288795837,stable,13836.370720889632,10.6313,0.0,3124.683184734719,2.9560017653715143,95,30.84228228532349,23.026332920765842,-0.11247035957713783,-0.15770981341943455,-0.19458102380231326,0.021117358991766047,-0.0684871123896427,0.26721907690357705,-0.2144660366630324,False,False
cell_0182,T,13,72.962418,19.171203,32.06767104396607,0.32484133748486077,0.3236194509340823,0.0012218865507784837,stable,99288.1064014875,8.1423,0.5157067470813643,222.85562753770495,61.5512202565575,50,347.0800946310232,47.80409113825236,-0.02255775089000267,0.04793955205046081,0.3027345472887173,-0.025748721745859807,-0.06277614382745686,-0.1261465361173139,0.13703497731069605,False,False
cell_0183,T,13,72.962529,19.162172,31.320859447121666,0.2834973858485975,0.3211322121020645,-0.03763482625346698,stable,73743.41912478257,8.1423,0.10545720738381244,575.2988590127567,24.302004983427324,50,78.54787139499186,35.892922480798916,-0.07562557273486577,0.08864768826352948,0.1540685121265932,-0.025748721745859807,-0.06731927272217011,-0.07837007625828486,-0.08641562626031797,False,False
cell_0184,R/S,22,72.89554,19.197547,28.13853782094037,0.6633601226423465,0.6654268697816448,-0.0020667471392983305,stable,4802.990320387046,9.5071,0.0,2190.3563119515725,0.0,10,1502.1815264321156,4.349223103815991,-0.30175874718586315,-0.2853732608637854,-0.24715386737275094,-5.051885686352819e-05,-0.0684871123896427,0.14056369996269236,-0.23219850092532565,True,False
cell_0185,M/E,16,72.954358,19.053685,30.863140965729972,0.28658491500857136,0.24869705009705484,0.03788786491151652,stable,25574.912144769183,13.0913,0.0,1710.6591993287225,6.143222336575812,80,6.3005149881668405,29.648241638980682,-0.1081506740164095,0.08560764122806916,-0.1262645714155203,0.06743739057656303,-0.0684871123896427,0.07553697282198392,-0.19534653696008727,False,False
cell_0186,L,24,72.896686,19.107233,36.80481616578277,0.25908634579215756,0.22763473906188395,0.03145160673027361,stable,86231.22695944169,11.4873,30.35417794258638,371.7813960441262,77.06113887837935,50,328.1715783492622,76.8458951352135,0.31405991069969325,0.1126833187340485,0.2267455763840327,0.037235223640784826,0.2676569402957015,-0.10595847357106028,0.23007588171555732,False,True
cell_0187,M/W,17,72.897256,19.062075,33.83002272315425,0.2640696968909659,0.25201172421963114,0.012057972671334738,stable,60264.807336190206,10.032,12.064032908193955,57.274642215814566,74.28487005484669,50,661.0727251088338,53.92536340510824,0.10267351939869211,0.10777660499965303,0.07562512574280937,0.009832970809339705,0.0651107376710643,-0.14859234466793086,0.21342159947779804,False,True
cell_0188,M/W,17,72.89737,19.053044,32.29484678403671,0.37427107177916813,0.3649905951112683,0.009280476667899829,stable,80511.07706724097,10.032,5.199958525619745,52.3723029678066,54.72577678316482,10,524.9816844866327,43.671121192949535,-0.006414828428053916,-0.0007300181524885118,0.19345520974947875,0.009832970809339705,-0.010902448561695442,-0.14925689541931725,0.09609050498862799,True,False
cell_0189,G/N,9,72.840051,19.025915,33.040757430111135,0.23539576445456792,0.22529453784054065,0.010101226614027264,stable,103827.38039111989,9.5186,0.11609597759445917,73.41247203625827,73.73640424436661,50,304.55086398346873,56.80832751795853,0.04658897259127004,0.13600957019017432,0.32915240315217936,0.00016601787615482867,-0.06720145831978508,-0.1464047345515401,0.21013146261206267,False,True
cell_0190,K/W,14,72.809795,19.141479,32.209554901278466,0.4007650631574492,0.3641352899184507,0.03662977323899852,stable,55659.936511648426,9.0155,0.14365330924477798,521.188650344701,48.34087355986103,50,131.36437374024362,35.75947042199174,-0.012475599924041177,-0.02681656690195419,0.04882550668688668,-0.009306993461370108,-0.06689628671673085,-0.08570514182777657,0.05778874564877673,False,False
cell_0191,N,10,72.946531,19.082172,30.68825544762454,0.500800064669039,0.4149804654995242,0.08581959916951482,gained,20329.69318965498,9.8054,0.0,2285.3489821925605,0.0,95,4.722113624333681,20.05999082818977,-0.12057789603235144,-0.1253131620855777,-0.15679091519758578,0.005566255704821425,-0.0684871123896427,0.15344070565145618,-0.23219850092532565,False,False
cell_0192,F/N,8,72.868081,19.044509,34.13825015962961,0.27771756484059845,0.2456383414338287,0.03207922340676975,stable,55539.47261141941,9.94,9.92968865460339,411.41636192861114,65.36749365473803,50,297.34295761697746,52.1838954735384,0.12457590917904382,0.09433862325084719,0.048124425862008276,0.008100676945192817,0.04147487678283243,-0.10058564133175504,0.15992803929771127,False,False
cell_0193,K/W,14,72.841245,19.105272,32.64921078783616,0.2703657526820904,0.2659292097189101,0.004436542963180301,stable,73100.81616202879,9.0155,8.847973424151393,194.09045987628053,74.12451297245423,50,572.1487062760074,52.090272168732966,0.01876598812771761,0.10157737423900719,0.15032866463418884,-0.009306993461370108,0.029495895105142052,-0.13004588147390525,0.21245964936462802,False,False
cell_0194,N,10,72.925884,19.078216,30.29082182236772,0.6325438872033902,0.5766631212400529,0.05588076596333724,gained,37611.1940889669,9.8054,0.0,958.3890409850557,1.476837408341392,95,9.678933482885125,12.08749016329663,-0.1488192046962837,-0.2550309384641356,-0.05621531634520523,0.005566255704821425,-0.0684871123896427,-0.02643918053704509,-0.2233392482444193,False,False
cell_0195,T,13,72.927816,19.167303,30.591881446220956,0.5430874350967022,0.5422313714352047,0.0008560636614974859,stable,21169.14756268268,8.1423,3.15983314945317e-05,818.5783972731529,7.470088422675016,10,440.4860529747447,12.068952911662555,-0.1274261538239717,-0.1669502085538671,-0.15190542366716714,-0.025748721745859807,-0.06848676246775627,-0.04539161602349468,-0.18738693229129713,True,False
cell_0196,P/S,20,72.858813,19.172241,33.23543963832267,0.36980924094303336,0.35469354767471256,0.015115693268320796,stable,70675.61372037751,9.53,11.228738475363,560.3575266271936,55.44396233811973,50,316.2129598599807,48.71390128945688,0.06042293123008667,0.003663195612732038,0.13621437043436943,0.0003806716810599868,0.055860635218334904,-0.08039549171021929,0.10039875670759565,False,False
cell_0197,S,12,72.954965,19.124594,35.232602758371684,0.3640800765771643,0.3827031092446906,-0.018623032667526296,stable,16017.094837311508,10.1062,0.0,1714.5788483484264,1.4209709525091325,95,62.19004188294744,32.94881910389746,0.2023397106396779,0.009304252990234725,-0.181889554744224,0.011230103469336415,-0.0684871123896427,0.07606831216213131,-0.22367437995614953,False,False
cell_0198,P/N,21,72.798348,19.179588,31.754747655829988,0.44971808862351126,0.41175368376497856,0.037964404858532697,stable,9600.775080875675,10.6313,0.0,2090.8918176630427,1.3514321990520695,40,177.01833491162628,22.187037132391495,-0.04479383115825872,-0.07501675942942362,-0.21923151975593133,0.021117358991766047,-0.0684871123896427,0.12708050325357653,-0.22409152905090549,True,False
cell_0199,P/N,21,72.877701,19.190777,33.04761371941284,0.5370612999755402,0.4553012888000031,0.0817600111755371,gained,24260.62420153646,10.6313,30.72304152215147,717.6123886111919,25.168495988349132,10,991.4767430383171,35.73487226986617,0.04707617490670937,-0.16101674743943767,-0.13391351913859442,0.021117358991766047,0.2717417584962654,-0.05907835484885362,-0.08121771976433068,True,False
cell_0200,R/N,15,72.878164,19.253895,33.454503183497806,0.4188874099132447,0.3854571037628348,0.03343030615040987,stable,38689.97178989604,9.4395,23.547955802936485,285.73419156438086,34.09544957434291,10,339.87536896084237,40.00569302666202,0.07598940775131355,-0.044660215876918576,-0.04993700094125426,-0.0013233782613888201,0.19228441339591065,-0.11762285082013572,-0.02766670795873048,True,False
